Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
14.027895292263208,-0.8704725702567562,-1.4658462788863036,21.204380306898074,9.043314012091855,9.034250828308608,-0.1518051390917811,13.93797875420198,-8.15184947684766,5.96629219324353,-2.5589046745155364,2.8267223260351138,2.0
14.932634809364787,0.8298027283962286,-1.4142405960713231,17.91750781471506,6.306448780265312,4.382044268505278,-4.910813168634919,16.864506641084663,-4.711480088046031,8.274785741564383,3.757861087229968,5.7519128616058754,3.0
15.123139976358528,0.9473622519917172,-3.3536597478485417,15.976395388993527,7.935484034835223,9.217343337469947,-0.5918515731719035,18.52540201837772,-2.4403033102807443,6.129616252453612,-3.971584537238,9.236209814685353,4.0
17.059559391409493,0.4426732577639012,-0.8250193189789166,21.296214462263926,7.094259712731112,9.781262035218957,0.8304917265170292,14.584765031361213,-3.991581561446485,7.146452761552341,-0.4603631357850685,9.34573448487848,5.0
16.929199401872175,-5.290017527669429,-5.17437914031916,29.54807434394876,5.239658820329116,7.6851803939840995,6.396826518972283,16.431918180549236,-10.78253158412671,9.458632673615453,4.348088194391591,8.335140436099259,6.0
15.46060981686636,-1.0483337337965477,-2.513191481441228,22.203505592664474,6.750061653622455,10.30815647390444,2.627086880983288,14.811838028974035,-7.2778780042107805,6.101459562855752,-0.8977796926557514,9.189952147537786,7.0
14.865440868786369,0.8467931220536343,0.8530934077978154,18.730980944823255,13.603079361034393,11.424901376743625,-2.420185032535373,10.932200627446928,-5.673244967315863,7.587985818405103,-6.217582629041908,6.305192381004086,8.0
15.605757518909172,-3.5490796716332667,-4.567764437956713,19.33641972139167,7.483437518536233,11.144119458383665,-3.8433148576169134,9.91215864318398,-6.1038103191203765,6.05546281875258,-4.178395328624863,5.338843982218674,9.0
14.989696030816011,-1.0542733651037302,-1.5383064623740703,24.87860574324639,5.466551090503297,8.031078655273319,-1.1854881691948354,9.929227476519907,-11.526263580653293,5.984755108574334,-3.198049932085236,4.245150087330264,0.0
14.299048713835347,-2.755722265564515,3.573464425921293,15.580020768796384,6.172222267627165,7.818782830048301,0.33989478054383354,20.488685995698475,-1.2504091726252131,9.916327961896755,-0.5020636760024432,5.7869763374655045,1.0
12.755569903904641,-4.678125554759026,-0.2451884893385901,19.721833233008308,7.696264006771108,8.606444171091699,-2.5367545246630905,11.212945648802966,-8.249844351952328,6.31139405256762,-3.877122635182447,0.9655913171124518,2.0
15.264004635919585,-7.329938500958673,-5.674769564001819,18.03621044349779,5.434866462933805,3.2562030856077246,-5.890512084371589,15.934725808479511,-4.15875303789752,10.205717756019467,1.4683335291929465,3.4964603810877604,3.0
14.419817654171435,-9.378678864712224,-12.13591973658056,11.660952108508404,6.340282558780258,7.14784844993981,-3.67712704693286,18.69858005186377,-5.9591508277047565,4.08119128929325,-2.26261036243435,9.513571912432647,4.0
15.438477642713401,-10.753575933107284,-13.828586595770721,16.353899649484998,4.698371189480511,6.028596819216566,0.5997971355833881,14.91924169868959,-10.980443492283039,5.082389681224407,-1.6246643036116368,7.109712978691372,5.0
16.26179510705499,-17.805542544142426,-16.399385954529553,27.87366115883559,2.517715582714226,2.2598499510415,0.18313301024809467,16.620628031055535,-12.274752403575,4.3337387251144674,-0.6690593783197345,7.299700000234887,6.0
13.386484736389992,-12.818995919850767,-8.712834967481465,19.057413994685504,3.8459076263397782,7.006416332377764,-3.6543616366663407,11.01603136217631,-8.858989402914402,3.506531720209804,-3.869434078240531,8.755059039870549,7.0
13.143426030145244,-8.461106916509493,-8.037667294174224,14.395022114214756,10.846860943845806,12.035952066927777,-3.8551308187451343,9.469749653014054,-7.399604556059325,2.284127896827795,-7.821105124770241,8.738883773614917,8.0
15.153748799164571,-10.884375057171416,-7.454888253425334,15.687044724867635,7.659555229104114,12.29240540727566,-2.002695971776596,11.683485232872991,-8.340080619510795,8.957366281046266,-3.408054739961761,5.8087386137356924,9.0
14.193964716278716,-10.047759567001512,-4.385254617259721,17.172866423595075,6.4799045724676265,6.766424666880213,-4.578023446579894,11.36385468543523,-10.347406229701157,4.4339480409886525,-1.9965759094085604,8.800033041341477,0.0
13.104966688289144,-11.846508479764571,-2.3256957156419658,12.735875177211248,4.947206975611544,8.310096867047797,-2.2358045083483864,17.550022319292708,-4.74702838469466,12.130942150793329,-1.5637896996520473,5.281360702877448,1.0
11.75015090130812,-9.452896980657265,-4.061035274109912,13.16601147724237,8.73575973627176,10.864210020940957,-4.014737338775099,12.42302854070287,-6.756686967012254,7.281985227569604,-4.8447499937279845,5.278267597426848,2.0
13.268589365276716,-11.12690525007268,-2.905996228183372,15.405659554854829,4.894147591451837,4.156686397608591,-5.117852171906132,15.054369143117723,-5.1342727564895165,13.32311272031022,2.9093600255948817,7.5004080995341775,3.0
13.539619057487473,-10.847179104737158,-3.4599751111662482,15.353243872136135,7.7592671952360925,9.158482823608958,-2.4049790440944427,17.35828602061966,-4.930761826054959,10.092243732312351,0.698357526012171,10.126064532314073,4.0
15.337061640641984,-2.8551518052971203,3.6078773465585567,18.874278569766524,8.450985505519911,11.190811568828149,0.9017647470218472,17.212139826164346,-6.546847973924187,10.010695360629237,3.0582703326209564,11.608511228523623,5.0
16.14131939796226,-3.356531723768474,-0.002033306439739969,26.86466743679903,7.2384106594620095,3.8809784614144265,2.809190617198506,17.84495188144755,-5.905397831362678,6.530981812783723,1.9173127127285432,9.503723172005024,6.0
16.633093857379144,1.4840640468671409,5.8007506837149325,25.106996154242438,5.44291993970772,7.29432847605142,3.370679261579234,17.49498056405739,-4.100640815636998,8.420817347633584,2.104517482894981,9.3859953508704,7.0
15.084038754503013,3.101770298527032,3.548527683280593,14.929253742720432,11.432152494132636,15.076510495454006,-0.2825083571400814,12.996589965056875,-6.580390344713018,7.745051967376813,-1.5944315750133564,9.946238579741674,8.0
16.773502421721098,0.1895420263078129,2.835876988893588,21.341152109780808,6.723524806775278,11.032368656446826,-0.04871269770315136,14.559070489078461,-4.845337105807007,9.375584333394443,-0.3154760733873974,8.457116649088496,9.0
14.47451098577646,-4.087384858906935,-1.8763795300647328,18.406436219676106,6.7063378155477364,9.936067699318784,-5.71957990390254,6.5058850488405096,-9.874736294799108,3.659388183466528,-4.329723386089796,7.053182242237789,0.0
13.130154632307685,-9.946293791838997,-2.3146356434822657,14.210584810964903,3.4831806743677682,6.0876079920321695,-0.5013657656416427,17.886471462564298,-4.9546687005450405,10.291954928901706,-2.817787491945837,3.934589793316957,1.0
13.005550660683527,-7.401824179081005,-3.0550263626108065,16.25362762689566,9.262974590725667,10.151112089508855,-2.0970486392560983,11.840680921747804,-10.018579513613263,5.288239412659724,-4.779209093116091,2.9189311173983805,2.0
14.249171837333984,-8.609482944105357,-9.310244146593464,14.716676400609634,3.766548785820997,2.6599972575018187,-5.814692372066222,14.659884065755449,-3.377196856938848,11.796009609978485,0.2990896284085133,0.7997884230267372,3.0
13.362726905561821,-9.418646543977212,-8.377531885517488,14.258092107149368,1.0171030109509285,5.281184010058079,-1.7768395669343433,16.026013049459223,-9.232710896296867,4.290001535314619,-2.888145065969112,6.562331598921976,4.0
15.612628703376885,-12.17867093122592,-17.10939294528255,13.234276806970339,3.616825913312608,4.204580021553411,-0.2727412109010133,16.189795722443648,-11.937346221302352,2.89713552837434,-3.1283700810155426,8.172056761365468,5.0
16.538881289719864,-18.550289945782897,-13.964771564437914,30.698572029911837,1.040380611945386,2.527360362114916,-2.162702221512624,15.425488356720402,-8.420420970632982,3.6646491938130574,0.3172340007536351,8.188032798923935,6.0
14.626973061774287,-13.709223325812838,-8.919355050870797,21.344049799319087,3.7850688675218014,7.721234196935213,-1.3550723206669315,13.21827543172369,-9.242058445446725,5.954734001851229,-1.9616809552379035,9.738822817600925,7.0
15.146760222846856,-8.629106023731369,-4.223972698492831,17.178743876561626,11.480623171486824,10.840258228672974,-1.6507089795206609,11.238666191624588,-10.143703857599114,6.919831626829013,-6.439103506293362,7.0333868983730445,8.0
15.584137465142724,-7.421812195748662,-11.191030891195233,15.004794772094893,4.307018376673199,9.671293004122141,-7.083194455880934,6.502872487542057,-12.40425104409602,5.262765038621075,-4.507465911112994,3.5019228365642547,9.0
13.98804283982135,-4.42537889370228,-5.7959338108704825,21.519707593635243,6.467945504318102,7.129926637533988,-3.309087249912676,9.839771243984588,-12.693761672204792,3.6736946073676937,-5.386213406962744,4.231655650232981,0.0
14.14890067197642,-6.9776218283964,-4.257602184899384,13.887568670534227,7.922346376854238,7.256587982615954,-1.4656593683926809,21.738982519564075,-5.683271968651041,8.660838340516161,-3.024594693972392,6.299480641502828,1.0
12.999605485505144,-1.2138228006854468,3.0944803372438616,17.69605678467557,6.077079324216473,9.40609214216676,0.9264964317924486,11.226426788088986,-10.233786424332514,5.271289757408733,-5.961868398284032,1.7717605625056967,2.0
14.882794307697749,-2.8584999373960405,1.0774869596996537,16.460980265290278,2.9284386004310825,3.532659259183527,-5.050157535971198,13.347007022444265,-5.293047540906037,15.058082704688887,1.6442787128037468,3.409098264055512,3.0
13.452027733076886,-5.032716177743703,-2.3515869953567146,18.074026723782747,4.679833110089593,6.741969526225264,-0.2416600261593749,19.18585492639248,-5.5068946695220005,7.863482647580269,-2.7792350412292883,9.49482834797065,4.0
15.675858626318812,-3.1708745955326907,-1.0743645127031665,19.933914499206,6.831565787540419,7.237910518740171,0.8510236816809466,16.042755251775297,-7.099412925289347,7.349321592454512,-3.4601088559280355,9.204334099093408,5.0
15.801099508051445,-6.215626338579531,-2.095949539622161,29.07892311369893,5.257475257147164,4.797611505915018,4.934421439654196,16.88291913394092,-9.517009948861359,7.428127360268687,0.28216200833114097,7.936060168196187,6.0
15.074248427780015,-1.042138844643523,-0.3693936082427168,22.043088517702547,5.661653442418406,8.75186008023075,2.8202197097248343,14.5983942829625,-9.397110248484829,9.122173628912533,-0.16474080224661786,6.624773207916943,7.0
15.790931415443804,3.2766270732750704,4.1615420127514415,19.69706014928669,10.259698402791864,12.437957257453613,1.604314436822858,12.566327037220962,-7.037488669805535,9.062791466714078,-3.641221259581313,9.153995224528163,8.0
14.342232615571575,-4.802987274166051,-3.2170037752539686,21.14956050330731,6.8090227491496655,11.46572138222114,1.7762127615579355,13.611508761797747,-6.363808631641987,8.524191613450924,-2.5791279348042635,7.147874520169465,9.0
13.616780677223982,-7.191872855321499,2.0119720003523827,19.740560660350962,3.7144712284712673,6.948187502967747,-3.001563093078204,10.053336781769076,-9.513782333094259,7.998270054756269,-4.556740549216547,4.6993277525447406,0.0
13.444422710320985,-9.98670970425492,0.7253929125026152,14.287223200132097,5.923921459388782,10.258525000499553,-0.5679605600882207,18.139468808491603,-3.603925101840749,12.434874311506011,-0.8675418456949768,5.5011739188613795,1.0
13.138700192531042,-7.753227630116347,3.9876443280720353,17.829317839822203,6.637507303883817,10.28574263155167,0.058350760937542726,14.346634242226171,-8.692988482904871,7.504195978995444,-3.933043157426943,6.17991921577362,2.0
14.713914958841649,-2.8756412389945365,5.566668442934509,19.66251310754794,3.673015645145616,5.592796937948999,-3.80068727282614,13.583096322878886,-3.0709429068849,15.096897774389875,1.3120237225710003,5.57244139091655,3.0
14.942157694867921,-4.011482565351202,0.7090551548892372,18.77736288491064,3.7479373523279715,6.0129856554368475,-0.1838386781584074,18.755399405689822,-5.831630839468968,7.573512618526747,-2.006168756461761,9.213368720068717,4.0
14.819176232888974,-5.524465881034111,-0.22386045570799232,20.129134529648745,5.241487598759073,8.194775296014726,-1.03333555276016,16.430679348645835,-6.853462300259317,6.289496004811742,-2.0653241885823235,9.178542845797447,5.0
13.91736691336175,-13.86088865522265,-6.229939614390041,26.043097022412844,5.4897223074354455,8.099044350411447,-1.236690771102015,13.775585777398643,-5.900341606684273,6.717690227651805,-4.671268728778252,7.156743353005598,6.0
14.099238229549275,-11.30564425853348,-3.2782010019592103,21.24369573554929,1.4698814897719896,6.702789326055341,0.6328195658970702,14.132490242842536,-8.643212743830798,6.324595961780338,-3.527494511377748,7.998188045755116,7.0
13.131305776954491,-10.600019780625086,-0.23747459869859025,17.007826658215972,7.392451975114666,10.089921551740387,-1.9195697968545768,12.807501623558409,-7.883901422199619,6.820399294631466,-5.0452305711294665,8.300887375131342,8.0
14.461524536876276,-9.092011085085288,-3.419168906793797,19.768551198908,2.717014809994961,8.52059875151766,0.8357021196082339,14.213775545015011,-10.356899096424408,6.712474117018533,-2.024545490478691,6.745837536743243,9.0
14.605549793667647,-4.066755067315191,-1.3428318318055352,21.86629054920689,5.097598735195236,5.339457299329099,-7.030781436287527,7.1784401695910525,-11.097942644436591,1.3939286488053546,-7.206440571194003,3.988641046329913,0.0
13.404228627830136,-10.45922854342277,-7.164752406673893,13.959378003729189,2.2672755098291377,3.1795379177778327,0.1629420813792801,19.195684057639827,-4.297068029378344,7.653225308662063,-4.749838211791832,3.1509288057876543,1.0
13.028008638905716,-6.955696285313415,1.4642036498453923,15.382655531840268,6.0352974955571055,9.447835147633123,-0.9410599746508308,14.079247088662415,-9.154293742357318,6.006788503467552,-5.64891966865211,1.4419849172150518,2.0
13.729105940196755,-9.19181574193465,-4.560438914871964,13.731042154397375,0.4449154444879783,2.6893949212071298,-8.961206520264277,13.519699959411573,-3.2905813007548934,12.035032859006732,-2.3328791613134703,3.195462872801126,3.0
13.518036829972965,-10.069680500924935,-7.9493759273980675,12.291336533458285,-0.060865494944423976,4.274129747631329,-0.7448483490533041,17.404280666208926,-10.489325375115065,5.581304178788182,-3.167829087641424,6.865243880019261,4.0
15.116444620480651,-13.454245742396614,-13.304145727006006,12.923494107504315,5.529892961070932,4.857881793279736,-0.9439158051786304,15.633159027143687,-9.980215880470784,4.442944014431356,-4.4092337950316205,7.69807493477221,5.0
15.56947367529701,-16.42153924385368,-8.03806613688738,25.319317830330714,2.360864242774916,4.0789418632528935,0.22070893166073474,14.432471872641392,-8.034628624605759,5.495786845690441,-5.44187620749949,7.668305609574538,6.0
13.89424404985716,-13.632124619757128,-9.10374056939201,18.095248337542134,0.668350075691395,5.8667263981049524,-0.3592166671881299,13.468271640131269,-9.816924986613893,3.480448766625972,-5.088243644754608,8.585666837086213,7.0
14.733965401796427,-10.836680022345162,-6.031177756556861,17.397299701936078,8.420229274503175,8.5336506258091,0.6104857950536061,13.291347308467175,-11.093437585163088,5.233759635878703,-3.937757031339221,6.032403102773311,8.0
14.68284402963984,-9.460167341503182,-13.968109997555569,14.076342326542015,1.798960693359587,6.906254407427366,-2.752458207421646,11.008677383395195,-6.520449138341968,8.474349404975861,-6.9083824310850375,2.2329596253207202,9.0
13.51753170673344,-5.276261827546897,-2.8460674485120827,16.811830898239176,4.51638606289603,7.5127337396830365,-7.946574032475848,6.370480815231674,-12.356363812962904,2.8736097570388006,-5.356915891666183,2.3563086131551123,0.0
13.685276600767635,-10.04268092989883,-4.280304671111991,12.48614240858761,0.9017876165244744,5.285573970175081,-2.301658129779793,15.742045536633954,-3.4809807440661253,9.771346091112141,-3.1765389423094805,2.9770730042432163,1.0
12.645836360830009,-6.670032219934013,0.8111462112329542,14.860485462026016,3.356941021851142,8.275399475010538,-3.2371493935462965,9.440016172350914,-7.487901300125103,4.423909734581949,-8.980011089033622,2.3651210309575603,2.0
13.802333629506336,-7.687009111972418,-4.209499605229771,14.869806888967378,0.9675936731299556,1.4370592732801983,-7.657103658644153,11.730153641407142,-4.722509014671336,12.551532621208274,0.5158529770398228,3.469291042651056,3.0
13.018128088133073,-8.886345158550483,-8.484780114142561,10.212730114325867,0.9987589870214888,5.871779479897312,-4.511603818335604,12.59084537792044,-5.671168908948583,4.869587662066996,-4.907342002631311,7.714945769409403,4.0
14.191263163818984,-10.640736636614367,-9.665685911493867,16.662181481711414,2.884649732159922,4.3152430071641925,-3.121733256526092,12.29813642438828,-7.487430126672383,5.711727607022223,-7.142499555920043,6.086450841038048,5.0
14.459252522826686,-14.4844875899236,-13.527561920367722,22.310842109556717,4.053420239978236,5.5098965302497325,-0.195036499336399,12.6827806895479,-11.98052360736652,2.025498549205048,-4.709628926264546,7.046600503869781,6.0
13.923605655705106,-11.565935167271139,-8.330641911965078,17.052532283733026,3.0916733265939578,7.810833635835376,-1.632291799886904,10.31840719596259,-9.136773610202539,2.851856061372884,-7.032197376287413,8.475523850131474,7.0
13.660103625311846,-9.517701384646825,-5.150296743780727,16.638792397289947,9.563285975490995,11.445994501100087,-3.22014472063276,10.4174135791214,-7.078017848174893,3.5606897890266183,-9.045685309272457,8.047374007645153,8.0
12.968929630556145,-9.296882144036696,-6.420261643968092,15.667211552528734,4.616768283414146,10.491852962263893,-1.8148907559144731,10.406662447814208,-5.812476414453621,8.724897424789937,-6.414632896196884,8.762675874365481,9.0
13.715620066959035,-1.9304683460947016,3.401235283963919,21.678213050163702,4.968926772793759,6.47494280739927,0.24078178891739066,13.27942672487355,-9.452755905721427,6.716070680045644,-1.7066968483565643,7.9857464822989,0.0
12.580490593864733,-10.186389820105887,0.4073029942197451,14.049263177142976,3.396097996684244,8.421175377745215,-1.3581675284737629,18.55228910266701,-3.398827601080907,12.12938804586743,-1.4892545315838772,5.594224415496933,1.0
12.062485599974089,-10.196097145929166,1.4116948700942131,14.912236039335315,5.112875505225336,9.473854981167454,-2.018153033248001,12.003766317991445,-7.942140009646633,8.769029712346407,-4.585953292111133,5.7635343666101075,2.0
12.188230547068393,-11.826405125070956,-1.1789512560392559,15.94628827093267,2.3869447118333462,3.641517143858044,-6.540531942634907,12.732837581921544,-3.8301531866390985,13.05351923271595,0.7091627194446296,7.746573425794518,3.0
12.446521356325224,-12.801013969410356,-7.657859629797933,13.646477911850864,1.3470142058348369,6.685793497083576,0.3972254298339628,15.894817567105784,-6.952191657497985,6.497082095079117,-2.6182527247865983,10.014715090936818,4.0
14.180891293629134,-13.707323840109716,-9.44186710373103,17.312616394956738,2.617665128309979,5.8526825165197645,0.2038478809368965,14.901649191118233,-8.368633323742497,6.7453904795567485,-1.3868575455851562,11.378549339894128,5.0
15.279042452535224,-15.896962559650804,-4.901042608296295,28.066052744590827,2.0067861703696868,7.230054671771122,2.8231625694631366,17.031271548537006,-4.315446301287151,8.775041212680359,-0.8760094042473603,9.679665247845383,6.0
13.379767005526654,-9.921377164797113,-1.0655041326950745,19.954787687458907,2.969498984471793,8.329168231077489,0.4671049434575007,14.472906080091922,-6.196287370016513,6.9811713062454235,-3.003186082519268,10.430526299087225,7.0
13.774196068448989,-7.14740136114007,0.7197645720998597,19.143809165969873,7.93056481332071,11.076502839690036,1.302734147821479,13.540745722478453,-8.280219862034981,6.671040121495572,-3.260179247839584,10.735505753217193,8.0
13.209416079931442,-9.46319572822409,-3.3777280796503266,19.113424967677744,5.07856078135258,9.32542369493302,0.8855870979680199,11.84267706913757,-8.429594398020441,10.519979888875486,-3.438779487273342,8.157454606535305,9.0
14.449284306818239,0.9305811097428432,4.898053953145262,22.132350987211037,4.965128255343724,7.504456135180002,-1.2638799008604886,9.964250115866047,-8.742118580408233,8.737621487745807,-4.21904814838768,5.934295707485943,0.0
14.009544990291236,-0.4286281756022877,4.197142655431425,16.04318200812947,5.848992626312593,7.903270000581979,-1.3879088867429232,18.17383048937011,-3.3648887635692737,9.95090886822511,-2.435347902094417,4.840931835782828,1.0
13.80652818208675,4.1469203477898136,8.269974603113363,18.28067027590824,7.248985278637555,11.1941463056544,0.39273735458027065,13.603247575550899,-5.787397517136433,6.8490931840342775,-3.6782559231955267,5.548482683637454,2.0
15.997091203111475,4.2056474991707375,7.774353003370156,18.629783947758746,3.7397811628659423,6.0433927641214025,-1.577349522104916,14.881820051457332,-4.907694538693819,12.110266133993106,2.6301028132209945,6.551816704367819,3.0
15.613007800627322,-0.589965873056599,2.0217646997759795,17.296661813023896,3.356415916992223,6.556918435598949,0.30479723059575,16.7117020908336,-7.424157857475338,8.601569043932361,-2.1098535212467806,7.556028771042162,4.0
15.07282363975944,-3.849889878057384,0.4756017572073341,18.68626514670332,7.401384659205711,8.74315942640714,1.2527282710803531,16.64940267319228,-8.905289285579896,9.268804736358401,-0.011804667797700024,8.703724776852166,5.0
15.720907877427646,-6.094416234386811,-2.1620955683775995,25.26561288832081,7.086302454760682,6.757793796867271,3.2399166697504063,18.131029448494736,-8.94881380171967,8.666832181111651,2.553241888612982,6.88804311363538,6.0
14.453397261871874,-5.828460054143509,0.5517802423464173,20.61450879914223,4.8194287638287525,9.386141661613102,0.8285340894911383,17.417171553150464,-7.848085332909354,7.053731756722264,-1.2906640808258072,8.86853097506658,7.0
14.090396209661069,-2.5655643161300885,3.9089331015327953,18.627114577606584,8.165621596027513,11.432652507954627,1.0590813973520683,14.061268948421068,-8.232861697665072,8.061996318261418,-2.451766505265573,9.261996205759633,8.0
13.7593730512602,-8.579155673918267,-2.664338299709516,16.430812326346373,6.3409660532544825,11.273661804587489,-0.5829423611630066,14.08448684973055,-7.1242387926687805,9.63460499481994,-3.0060829614585507,5.084639634616203,9.0
14.959738658771846,-11.428466598494465,-6.881061048007939,15.041793561503365,17.08502484045331,1.3178793408982852,7.63715077806916,14.959072265837245,-1.1590946414181158,-5.481400125427481,0.949923212477767,7.5917981711156255,0.0
15.071565156558686,1.9408817422282496,4.02977670380868,13.391324694276113,5.611483693841466,-1.6637016136306833,1.4764581405702333,-1.5840190804268677,-6.02235415089992,5.312161235196128,-1.3703108609732435,-5.6567652866637586,1.0
14.310933334277241,-0.0011542205853019936,1.5199167294993792,6.864757389350136,10.311989579248367,4.7733186477013865,4.301419841680371,0.7817628611754414,-5.023296236347684,-0.9768428775212448,-8.13095718842044,-6.867470101901969,2.0
15.196602058050793,-1.1632665730623315,0.3154488409027749,11.234242862721052,4.497955171487467,-7.291168863565294,-1.309601604924478,8.23788275716736,-0.670577099217017,0.9318989777626914,6.26984919061705,-1.3149063998768,3.0
14.30020510861202,-3.8765811514112967,-6.039139035567591,11.067559131907187,9.117388957344524,0.6932545980818443,6.302394841841017,10.522878037622947,-0.1857508801507229,-4.486726921035392,-3.3374340964951497,1.7085449696931585,4.0
16.50310162004306,-8.81731847813263,-7.575207408068852,14.708783398901335,7.766779101137942,-0.26327524817162634,4.863924316162457,6.671054855131077,-3.278473301117764,-2.1699488840167573,-4.928660091279738,-1.1536675085331567,5.0
17.59423764394378,-11.501238904034045,-20.52757763279921,30.01244395342001,11.34615047529366,-2.2579806567111382,6.254683736987842,14.979537127523857,-4.702306269075282,-8.446111236687168,0.7073148313515183,6.795240284325431,6.0
15.40414817424196,-5.5588212607160115,-10.946932879717233,15.99368511082309,10.363658811476482,1.342300466810162,3.046767787890795,14.947990104611915,-2.8661737291936777,-12.088922582742796,-7.202704066292622,5.637818392534039,7.0
16.017091058631543,0.2586032899588389,-4.223467845131967,14.650614806469493,15.467867571589384,8.1773828766708,5.431878060345102,-2.5829395413902523,-6.230670055321138,-6.945293056076496,-7.489346789400487,4.351788035860366,8.0
15.84820337922667,-5.5345238659710105,-7.291212695134572,19.36582061944048,9.520420795928585,4.354096341284375,4.893112035094082,8.502828587287981,-4.505581459004945,-5.198789682039798,-0.5835495531222586,0.3879366312670512,9.0
14.357681512223177,0.6704021624099897,2.080363652332628,16.368752437258028,9.595380585162065,2.788461760882973,-2.5141930554761758,0.43993049153566016,-0.24439381731927265,-0.8679818270633671,-5.2582177908864836,3.2588633391366417,0.0
14.351857072502408,-4.0206671099243785,4.57601186022228,7.538202813224339,5.784102504494815,-0.804862826896892,5.903453475022036,11.700309126106136,2.594584867885505,9.339304253524967,1.332632836492169,-3.0360477848071223,1.0
14.3488791012066,0.956468145702483,4.118242703275728,10.885380772805576,13.29631372915575,3.5640450606977097,1.743452962815831,5.090714790624628,-1.2774519453859892,-0.9221199895370518,-6.5109453641329695,-4.9418894850279536,2.0
16.171862014893392,-1.6166217756588044,3.3348724669091103,14.89190734553688,5.0940575640807495,-5.380590784379454,0.06573694040568087,10.134469551239457,3.947347788917378,4.954023030403434,6.1757303111086514,-1.063982577326527,3.0
14.588312416879267,-1.9088187294642849,-7.870938147582557,9.378561508949893,7.824441946098598,1.548829946484014,3.746480451870186,12.386974335031864,2.5462987163616497,-5.231210950304068,-6.204213454039638,4.017268323385664,4.0
17.06459674546776,-3.6012611750516403,-11.590935863641276,17.25038012883082,7.668516773299436,2.6847963539563504,3.7942096805563112,12.388509316208632,0.5594570662606998,-1.0523079089421905,-1.8201606398737524,2.329240278011356,5.0
16.83302410067959,-4.4198739255845965,-7.065221062579676,25.65037301978128,14.202119008703306,3.6945197790271496,5.255552560685648,10.332707860461856,-1.0080405994688129,-6.396060401637392,0.5818093140389531,6.794965642067608,6.0
14.996555204735227,-2.124886730011205,-4.8570666966131295,15.064444056432636,12.10365791221476,5.112270765312432,7.506339541293228,10.694819521605652,-1.6650559173270294,-6.275833597357535,-3.0260315042819554,6.044029762950316,7.0
14.82935633893809,0.54226803399828,0.4984148563188008,13.549555896416607,19.739664299800566,10.572287308874106,8.067544900348803,6.891439260001628,-1.9486188615291484,-6.234725876860981,-1.2720459363762182,6.048588935231978,8.0
